paper_id	mfn_authors	unknown_authors	publication_date	year	title	journal	volume	issue	page_info	publisher	identifier_type	upload_id	access	publication_type	publication_subtype	keyword
2271	"Van Bocxlaer, B.; Von Rintelen, T."	"Stelbrink, B.; Richter, R.; Köhler, F.; Riedel, F.; Strong, E.; Albrecht, C.; Hauffe, T.; Page, T.; Aldridge, D.; Bogan, A.; Du, L.; Manuel-Santos, M.; Marwoto, R.; Shirokaya, A."	2020-02-10	2020	Global Diversification Dynamics Since the Jurassic: Low Dispersal and Habitat-Dependent Evolution Explain Hotspots of Diversity and Shell Disparity in River Snails (Viviparidae)	Systematic Biology			944-961	Oxford University Press (OUP)	doi	10.1093/sysbio/syaa011	closed_access	artikel	peerrevartikel	"Genetics; Ecology, Evolution, Behavior and Systematics; Department: Microevolution"
2272	Von Rintelen, T.	"Do, V.; Dang, V."	2020-05-27	2020	Descriptions of two new freshwater shrimps of the genus Caridina H. Milne Edwards, 1837 (Crustacea: Decapoda: Atyidae) from northern Vietnam	Raffles Bulletin of Zoology	68		404-420		doi	10.26107/RBZ-2020-0057	open_access	artikel	peerrevartikel	"This publication cites MfN collection specimens; This publication is a species description; Department: Biodiversity Discovery; Collection: Crustacea, Protozoa; Laboratory: DNA-lab"
2273	Von Rintelen, T.	"Gauffre-Autelin, P.; Stelbrink, B.; Albrecht, C."	2020-11-04	2020	Miocene geologic dynamics of the Australian Sahul Shelf determined the biogeographic patterns of freshwater planorbid snails (Miratestinae) in the Indo-Australian Archipelago	Molecular Phylogenetics and Evolution			107004	Elsevier BV	doi	10.1016/j.ympev.2020.107004	closed_access	artikel	peerrevartikel	"Genetics; Ecology, Evolution, Behavior and Systematics; Molecular Biology; Department: Microevolution; This publication cites MfN collection specimens; Collection: Mollusca"
2274	Nadim, T.		2020-08-20	2020	System Box (Tray) with Wasp				108-123	Mattering Press	internal-id	f9d05b33-6b1b-4496-b47d-55d02faecf38	open_access	buch	buchfachbuch	Department: Humanities of Nature
2275	Nadim, T.		2020-06-22	2020	Data flows					HKW and MPIWG	internal-id	4bcaedf1-c9d5-424c-972a-12e1dafbe9ba	open_access	artikel	populartikel	Department: Humanities of Nature
2277	Ziegler, D.	"Theileis, I.; Jürgens, A."	2020-10-31	2020	Glitzern & Denken: The Scientific Variety Show at the Museum für Naturkunde Berlin	w/k - Between Science & Art					internal-id	9250e790-945b-4417-ae59-4dd1b7f0b620	open_access	artikel	populartikel	Department: Education and Exhibition
2279	Marchetti, L.	"Voigt, S.; Mujal, E.; Lucas, S.; Francischini, H.; Fortuny, J.; Santucci, V."	2020-11-25	2020	Extending the footprint record of Pareiasauromorpha to the Cisuralian: earlier appearance and wider palaeobiogeography of the group	Papers in Palaeontology			1-23	Wiley	doi	10.1002/spp2.1342	closed_access	artikel	wissartikel	"This publication is a taxonomic revision; Department: Diversity Dynamics"
2280	"Marchetti, L.; Jansen, M."	"Buchwitz, M.; Falk, D.; Trostheide, F.; Schneider, J."	2020-11-19	2020	Ichnotaxonomy and trackmaker assignment of tetrapod tracks and swimming traces from the Middle Permian Hornburg Formation of Saxony-Anhalt (Germany)	Annales Societatis Geologorum Poloniae	90		1-30		doi	10.14241/asgp.2020.23	open_access	artikel	wissartikel	This publication is a taxonomic revision
2281	Marchetti, L.	"Voigt, S.; Lucas, S.; Stimson, M.; King, O.; Calder, J."	2020-09-04	2020	Footprints of the earliest reptiles: Notalacerta missouriensis – Ichnotaxonomy, potential trackmakers, biostratigraphy, palaeobiogeography and palaeoecology.	Annales Societatis Geologorum Poloniae	90		1-20		doi	10.14241/asgp.2020.13	open_access	artikel	wissartikel	"This publication is a taxonomic revision; Department: Diversity Dynamics"
2282	Marchetti, L.	"Klein, H.; Falk, D.; Wings, O."	44078	2020	Synaptichnium tracks from the middle Muschelkalk (Middle Triassic, Anisian) Bernburg site (Saxony-Anhalt, Germany).	Annales Societatis Geologorum Poloniae	90	3	44531	0	doi	10.14241/asgp.2020.12	open_access	artikel	peerrevartikel	"This publication is a taxonomic revision; Department: Diversity Dynamics"
2283	Marchetti, L.	"Zouicha, A.; Voigt, S.; Saber, H.; Hminna, A.; El Attari, A.; Ronchi, A.; Schneider, J."	2020-09-25	2020	First record of Permian continental trace fossils in the Jebilet massif, Morocco	Journal of African Earth Sciences	173		Art Nr. 104015	Elsevier BV	doi	10.1016/j.jafrearsci.2020.104015	closed_access	artikel	wissartikel	Department: Diversity Dynamics
2284	Vogel, J.	"Von Braun, J.; Raven, P.; Sánchez Sorondo, M.; Knauffels, T."	2020-05-06	2020	Science and Actions for Species Protection. Noah's Arks for the 21st Century				270p.	Pontifical Academy of Sciences	internal-id	5eb156c2-6b69-4d60-983d-f87f76c75f35		sammelband	buchfachbuch	Department: Science in Society
2285	"Weißpflug, M.; Vogel, J."		2020-05-06	2020	Towards a 21st Century Open and Integrated Natural History Museum	Science and Actions for Species Protection. Noah's Arks for the 21st Century			25-38	Pontifical Academy of Sciences	internal-id	3ec9c554-78b7-4e03-b220-ae262b471c1f	open_access	buch	buchfachbuch	Department: Science in Society
2286	Darwin, S.		2020-11-01	2020	The Needle and the Nightingale					Reimer	internal-id	f3663c38-8612-44ba-9a4e-c3b0c49fa293		buch	popbuch	"This publication cites MfN collection specimens; Department: Science in Society"
2287	"Bartel, C.; Dunlop, J."	"Sharma, P.; Selden, P.; Ren, D.; Shih, C."	44151	2020	Laniatorean harvestmen (Arachnida: Opiliones) from mid-Cretaceous Burmese amber	Cretaceous Research	0	0	104703	Elsevier BV	doi	10.1016/j.cretres.2020.104703	closed_access	artikel	wissartikel	"Palaeontology; Department: Biodiversity Discovery"
2288	Dunlop, J.		2020-11-02	2020	Evolution: A Breath of Fresh Air for Eurypterids	Current Biology	30	21	R1304-R1306	Elsevier BV	doi	10.1016/j.cub.2020.09.052	closed_access	artikel	wissartikel	"General Biochemistry, Genetics and Molecular Biology;General Agricultural and Biological Sciences"
2289	Dunlop, J.	Chitimia-Dobler, L.	2020-01-01	2020	Cleaning historical tick specimens using an ultrasonic cleaner	Journal of Natural Science Collections	7		92-97		internal-id	9832664c-b169-4b0f-90c6-ab14547b5e0e		artikel	wissartikel	"This publication cites MfN collection specimens; Department: Evolutionary Morphology"
2301	Jetzkowitz, J.	"Gruetzmacher, K.; Karesh, W.; Amuasi, J.; Arshad, A.; Farlow, A.; Gabrysch, S.; Lieberman, S.; Palmer, C.; Winkler, A.; Walzer, C."	2020-10-12	2020	The Berlin principles on one health – Bridging global health and conservation	Science of The Total Environment			142919	Elsevier BV	doi	10.1016/j.scitotenv.2020.142919	open_access	artikel	wissartikel	"Environmental Engineering;Waste Management and Disposal;Pollution;Environmental Chemistry"
2302	"Hagedorn, G.; Jetzkowitz, J."	"Pe’Er, G.; Lakner, S.; Seppelt, R.; Bezák, P.; Bonn, A.; Concepción, E.; Creutzig, F.; Daub, C.; Díaz, M.; Dieker, P.; Eisenhauer, N.; Hansjürgens, B.; Harrer-Puchner, G.; Herzon, I.; Hickler, T.; Kazakova, Y.; Kindlmann, P.; Klein, A.; Linow, S.; Lomba, Â.; López-Bao, J.; Metta, M.; Morales, M.; Moreira, F.; Mupepele, A.; Navarro, A.; Oppermann, R.; Rac, I.; Röder, N.; Sirami, C.; Streck, C.; Šumrada, T.; Tielbörger, K.; Underberg, E.; Wagener-Lohse, G.; Baumann, F."	2020-12-08	2020	The EU’s Common Agriculture Policy and Sustainable Farming				1-23		doi	10.5281/zenodo.4311314	open_access	gutachten	stellungnahmen	Department: Science in Society
2303	"Hagedorn, G.; Jetzkowitz, J."	"Baasch, S.; Blöbaum, A.; Brendel, H.; Hardt, J.; Heiland, S.; Klinsmann, M.; Matthies, E.; Pfennig, A.; West, C.; Wipfler, B.; Altermatt, P.; Baumgarten, S.; Bergmann, M.; Brendel, E.; Bronswijk, K.; Creutzig, F.; Daub, C.; Dohm, L.; Engel, S.; Feilner, M.; Glawe, C.; Hentschel, K.; König, N.; Krenzer, S.; Kromp-Kolb, H.; Kuhn, G.; Linow, S.; Loew, T.; Lucht, W.; Mickley, A.; Müschen, K.; Ossenkopf-Okada, V.; Raulf, F.; Rothenberg-Elder, K.; Scheffran, J.; Schmidtlein, S.; Seppelt, R.; Urbat, S.; Valdivia, L.; Vogel, P.; Wagener-Lohse, G.; Wagner, O.; Weber, U."	2020-12-11	2020	Scientists for Future empfiehlt eine repräsentative Klima-Bürger:innenversammlung im Jahr 2021				1-13		doi	10.5281/zenodo.4311486	open_access	gutachten	stellungnahmen	Department: Science in Society
2306	Herrmann, E.		2020-12-28	2020	Naturschutzgebiet Bibliothek	LIBREAS. Library Ideas		38	1-4	LIBREAS e.V. Verein zur Förderung der bibliotheks- und informationswissenschaftlichen Kommunikation	internal-id	61f5b334-4a6c-4e3c-bfd7-1f08a3197c4e	open_access	artikel	wissartikel	"Department: Science Data Management; Collection: Bibliothek"
2307	"Giere, P.; Quaisser, C."	"Spiegel, E.; Nowak, D.; Deering, K."	2020-08-01	2020	Biozide in Sammlungen	GfBS Newsletter	37		53-56	Gesellschaft für Biologische Systematik	internal-id	c08f310a-7000-4d73-a4f1-160b4f59d2ea	open_access	artikel	populartikel	Department: Collection Development
2308	"Giere, P.; Lohrmann, V."	"Michalik, P.; Husemann, M.; Simon, S."	2020-08-01	2020	Präventive Konservierung als Grundlage des Sammlungserhalts	GfBS Newsletter	37		57-62	Gesellschaft für Biologische Systematik	internal-id	e07b5e9c-50c4-4fac-b9db-aa52b5ceaaa4	open_access	artikel	populartikel	Department: Collection Development
2310	Damaschun, F.		2020-11-20	2020	Eisern und beständig	Wissensdinge. Geschichten aus dem Naturkundemuseum			52-53	Dietrich Reimer Verlag	internal-id	d397e662-a3be-4f8a-9f6b-3b0e82431255	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; Collection: Mineralogie/Petrographie; Department: Education and Exhibition"
2311	Damaschun, F.		2020-11-20	2020	Von der Tragik, Neues zu entdecken	Wissensdinge. Geschichten aus dem Naturkundemuseum			56-57	Dietrich Reimer Verlag	internal-id	4e6e9764-e3d7-4f49-aed1-65ad8918e2a0	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; Collection: Mineralogie/Petrographie; Department: Education and Exhibition"
2312	Damaschun, F.		2020-11-20	2020	H. im Glück	Wissensdinge. Geschichten aus dem Naturkundemuseum			84-85	Dietrich Reimer Verlag	internal-id	be3a7a5f-2d57-4059-863f-a36afaeda953	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; Collection: Mineralogie/Petrographie; Department: Education and Exhibition"
2313	Damaschun, F.		2020-11-20	2020	Testament to a Vagabond Past	Wissensdinge. The Nature of Things – Stories from a Natural History Museum			52-53	Dietrich Reimer Verlag	internal-id	23c32419-d35f-46b8-b46b-0da23a76dd81	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; Department: Education and Exhibition; Collection: Mineralogie/Petrographie"
2314	Damaschun, F.		2020-11-20	2020	On the Tragedy of Making New Discoveries	The Nature of Things – Stories from a Natural History Museum			56-57	Dietrich Reimer Verlag	internal-id	ac1c2bdb-335b-4352-88a0-3f907fd9b185	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; Department: Education and Exhibition; Collection: Mineralogie/Petrographie"
2316	Heumann, I.		2020-06-15	2020	Di Blasi, Johanna: Das Humboldt Lab. Museumsexperimente zwischen postkolonialer Revision und szenografischer Wende. Bielefeld  2019.	H-Soz-Kult					internal-id	0880b612-6158-40cc-a941-fa6b672e9fb0	open_access	rezension		Department: Humanities of Nature
2317	Rödel, M.	"Castro Monzon, F.; Jeschke, J."	2020-11-17	2020	Tracking Batrachochytrium dendrobatidis Infection Across the Globe	EcoHealth	17	3	270-279	Springer Science and Business Media LLC	doi	10.1007/s10393-020-01504-w	open_access	artikel	peerrevartikel	"Ecology; Health, Toxicology and Mutagenesis; Department: Diversity Dynamics"
2321	"Asad, S.; Rödel, M."		2020-01-01	2020	Alles besser als nichts: Sind bewirtschaftete Regenwälder ein Rückzugsraum für Borneos Süßwasserschildkröten?	Elaphe		1	70-73	Natur- und Tier-Verlag GmbH	internal-id	a0927738-cfa7-46e2-b32f-8794c702a60b	closed_access	artikel	populartikel	Department: Evolutionary Morphology
2322	Coiffard, C.	"Gomez, B.; Daviero‐Gomez, V.; Barral, A.; Martín‐Closas, C.; Dilcher, D."	2020-11-30	2020	Montsechia vidalii            from the Barremian of Spain, the earliest known submerged aquatic angiosperm, and its systematic relationship to            Ceratophyllum	Taxon			1273-1292	Wiley	doi	10.1002/tax.12409	closed_access	artikel	peerrevartikel	"Plant Science; Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2323		"Pipoyan, S.; Mustafayev, N.; Ibrahimov, S.; Japoshvili, B.; Sedighi, O.; Levin, B.; Pashkov, A.; Turan, D."	2020-09-16	2020	FRESHWATER FISH AND LAMPREYS OF THE CAUCASUS	Ecoregional Conservation Plan for the Caucasus, 2020 Edition: Supplementary Reports			97-105	WWF	internal-id	99584391-5680-4765-8997-030f7910f316	open_access	artikel	sammelbandbeitrag	Department: Biodiversity Discovery
2324	Dunlop, J.	"Kury, A.; Mendes, A."	2020-09-12	2020	Chapter 8. On the allocation of some Palaeozoic and Tertiary harvestmen.	WCO-Lite: online world catalogue of harvestmen (Arachnida, Opiliones). Version 1.0 — Checklist of all valid nomina in Opiliones with authors and dates of publication up to 2018.	Version 1.0			Self Published	internal-id	df26353a-280c-4093-b7df-77b1de16b8b8		sammelband	wissartikel	This publication is a taxonomic revision
2326	Hoffmann, J.	Ag 03„Digitale Sammlungen“, A.	2020-10-01	2020	"Schwerpunktinitiative „Digitale Information“ der Allianz der deutschen Wissenschaftsorganisationen (2020): Zur Bedeutung des Konzepts ""Digitale Sammlung"": Ein Diskussionspapier der Arbeitsgruppe “Digitale Sammlungen” (AG 3), Allianz der deutschen Wissenschaftsorganisationen"				1-4	Allianz der deutschen Wissenschaftsorganisationen	doi	10.2312/allianzoa.040	open_access	graueliteratur	discussion_paper	Department: Science Data Management
2327	Hermannstädter, A.		2020-11-09	2020	Verpasste Chance	Wissensdinge. Geschichten aus dem Museum für Naturkunde Berlin				Reimer Verlag	internal-id	9986b205-b993-4bfc-9bfb-203517a6c72e		artikel	sammelbandbeitrag	Department: Humanities of Nature
2328	Hermannstädter, A.		2020-11-09	2020	Fidels Staatsgeschenk	Wissensdinge. Geschichten aus dem Museum für Naturkunde Berlin				Reimer Verlag	internal-id	ed793db4-0f05-4f52-99ec-32bd586fee53		artikel	sammelbandbeitrag	Department: Humanities of Nature
2329	Lüter, C.		2020-11-09	2020	Bathyphysa abyssorum	The Nature of Things			100-101	Reimer Verlag	internal-id	35bbf454-2412-4db9-a530-0af64b067366	closed_access	artikel	sammelbandbeitrag	"Department: Evolutionary Morphology; Collection: Marine Invertebraten"
2330	"Rißberger, M.; Rumler, J."	Schuck, N.	2020-12-28	2020	Interview mit Nicole Schuck und Martina Rißberger	LIBREAS. Library Ideas		38	1-7	LIBREAS e.V. Verein zur Förderung der bibliotheks- und informationswissenschaftlichen Kommunikation	internal-id	f6be1cdf-969f-427d-86ae-3e8adf256b85	open_access	artikel	wissartikel	"Department: Science Data Management; Collection: Bibliothek"
2331	Keysar, H.		2020-11-24	2020	Who owns the sky? Aerial resistance and the state/corporate no-fly zone	Visual Studies			1-13	Informa UK Limited	doi	10.1080/1472586x.2020.1840094		artikel	peerrevartikel	"Cultural Studies; Visual Arts and Performing Arts; Anthropology; Department: Humanities of Nature"
2332	Keysar, H.	Farber, D.	2020-09-21	2020	Refiguring the Aerial in Human Rights Activism: The Case of the Palestinian-Bedouin Village of al-Araqib	International Journal of Communication	14		20	USC Annenberg Press	internal-id	d35f68ec-6f74-4c70-aaf9-aa30cdda28e0		artikel	peerrevartikel	Department: Humanities of Nature
2334	Von Rintelen, T.	"Mvogo Ndongo, P.; Tomedi-Tabi Eyango, M.; Cumberlidge, N."	2020-05-20	2020	Morphological and molecular analyses reveal three new endemic species of the freshwater crab genus Buea Cumberlidge, Mvogo Ndongo, Clark & Daniels, 2019 (Crustacea: Brachyura: Potamonautidae) from a rainforest biodiversity hotspot in Cameroon, Central Africa	Journal of Crustacean Biology	40	3	288-300	Oxford University Press (OUP)	doi	10.1093/jcbiol/ruaa019	closed_access	artikel	peerrevartikel	"Aquatic Science; This publication cites MfN collection specimens; This publication is a species description; Department: Biodiversity Discovery; Collection: Crustacea, Protozoa; Laboratory: DNA-lab"
2338	"Güldemeister, N.; Manske, L.; Wünnemann, K."		2020-09-30	2020	Numerical modelling of the thermal state of Earth after the Moon-forming impact event - A benchmark study	EPSC Abstracts	14				doi	10.5194/epsc2020-217	open_access	konfpo	konferenzbeitragpaper	Department: Impact and Meteorite Research
2350	"Pitriana, P.; Von Rintelen, K.; Wessel, A."		2020-09-23	2020	Audiovisual: Non-invasive 3D visualization of the sponge-inhabiting barnacle Acasta sulcata (Crustacea: Cirripedia: Balanomorpha) from the Moluccas, Indonesia					Museum für Naturkunde Berlin (MfN) - Leibniz Institute for Evolution and Biodiversity Science	doi	10.7479/87tp-gr35	open_access	datenpublikation		Department: Biodiversity Discovery
2351	"Rössig, W.; Berger, F.; Hoffmann, A.; Hoffmann, J."	Strohmann, V.	2020-03-31	2020	Handreichung: Inspirationsworkshops mit Stakeholdern und Öffentlichkeit						doi	10.7479/c5cf-ps88	open_access	graueliteratur	arbeitspapier	Department: Science in Society
2352		Rauhut, O.	2020-10-09	2020	Histology of spinosaurid dinosaur teeth from the Albian-Cenomanian of Morocco: implications for tooth replacement and ecology	Palaeontologia Electronica	23	3	Article number: 23(3):a48		doi	10.26879/1041	open_access	artikel	peerrevartikel	Department: Evolutionary Morphology
2353	"Manske, L.; Ruedas, T.; Wuennemann, K."	Plesa, A.	2020-09-30	2020	The influence of interior structure and thermal state on impact melt generation in terrestrial planets						doi	10.5194/epsc2020-764	closed_access	konfpo	poster	Department: Impact and Meteorite Research
2358	Schneider, T.	0	44144	2020	Ein Krokodil zum Anfassen	Wissensdinge	0	0	284-285	Dietrich Reimer Verlag	internal-id	27c1e76b-c088-4aec-87a5-29a4c002d63e	0	artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Science Data Management; Collection: Reptilien, Amphibien"
2360	Ruedas, T.	"Collinet, M.; Plesa, A.; Schwinger, S.; Breuer, D."	2020-09-21	2020	An empirical melting model for the Martian mantle	EPSC Abstracts	14				doi	10.5194/epsc2020-1019	open_access	konfpo	konferenzbeitragpaper	Department: Impact and Meteorite Research
2361	Gräfe, S.		2020-09-01	2020	Philosophie der Tierforschung. 3 Bände	Journal for General Philosophy of Science	51	3	503-506	Springer Nature	doi	10.1007/s10838-019-09491	closed_access	rezension		Department: Humanities of Nature
2373	Ferner, K.	0	44136	2020	Lung development in the eastern quoll (Dasyurus viverrinus) [Dataset]	0	0	0	0	Data Publisher: Museum für Naturkunde Berlin (MfN) - Leibniz Institute for Evolution and Biodiversity Science	doi	10.7479/wcst-nn56	open_access	datenpublikation	0	"Collection: Embryologische Sammlung; This publication cites MfN collection specimens"
2377	0	"Kodada, J.; Jäch, M.; Freitag, H.; Čiamporová-Zaťovičová, Z.; Goffová, K.; Selnekovič, D.; Čiampor Jr, F."	44179	2020	"Ancyronyx lianlabangorum sp. nov., a new spider riffle beetle from Sarawak, and new distribution records for A. pulcherrimus Kodada, Jäch &amp; Čiampor based on DNA barcodes (Coleoptera, Elmidae)"	ZooKeys	0	1003	31-55	Pensoft Publishers	doi	10.3897/zookeys.1003.55541	open_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2378	"Manske, L.; Wünnemann, K."	"Maas, C.; Hansen, U."	44159	2020	On the fate of impact-delivered metal in a terrestrial magma ocean	Earth and Planetary Science Letters	554	0	Article Number: 116680	Elsevier BV	doi	10.1016/j.epsl.2020.116680	open_access	artikel	peerrevartikel	"Earth and Planetary Sciences (miscellaneous); Space and Planetary Science; Geochemistry and Petrology; Geophysics; Department: Impact and Meteorite Research"
2379	Stephan, W.	"Kapopoulou, A.; Kapun, M.; Pieper, B.; Pavlidis, P.; Wilches, R.; Duchen, P.; Laurent, S."	44194	2020	Demographic analyses of a new sample of haploid genomes from a Swedish population of Drosophila melanogaster	Scientific Reports	10	1	Article Number: 22415	Springer Science and Business Media LLC	doi	10.1038/s41598-020-79720-1	open_access	artikel	peerrevartikel	"Multidisciplinary; Department: Microevolution"
2380	Oberhänsli, H.	"Sorrel, P.; Jacq, K.; Van Exem, A.; Escarguel, G.; Dietre, B.; Debret, M.; Mcgowan, S.; Ducept, J.; Gauthier, E."	44182	2020	Evidence for centennial-scale Mid-Holocene episodes of hypolimnetic anoxia in a high-altitude lake system from central Tian Shan (Kyrgyzstan)	Quaternary Science Reviews	252	0	Article Number: 106748	Elsevier BV	doi	10.1016/j.quascirev.2020.106748	closed_access	artikel	peerrevartikel	"Archaeology;Archaeology;Global and Planetary Change;Geology;Ecology, Evolution, Behavior and Systematics"
2382	Mey, W.	Wichard, W.	44125	2020	Order Tarachoptera in mid-Cretaceous Burmese amber (Insecta, Amphiesmenoptera)	Cretaceous Research	119	0	Article Number: 104681	Elsevier BV	doi	10.1016/j.cretres.2020.104681	closed_access	artikel	peerrevartikel	"Palaeontology; Department: Biodiversity Discovery"
2398	0	"Keith, P.; Mennesson, M.; Sauri, S.; Busson, F.; Delrieu-Trottin, E.; Limmon, G.; Dahruddin, H.; Hubert, N."	44136	2020	Giuris (Teleostei: Eleotridae) from Indonesia, with description of a new species	Cybium. International Journal of Ichthyology	44	4	317-329	Société Française d'Ichthyologie	doi	10.26028/cybium/2020-444-003	closed_access	artikel	peerrevartikel	Department: Biodiversity Discovery
2401	Witzmann, F.	"Fuchs, K.; Atabiev, B.; Gresky, J."	44186	2020	Towards a definition of Ancient Rare Diseases (ARD): Presenting a complex case of probable Legg-Calvé-Perthes Disease from the North Caucasian Bronze Age (2200-1650 cal BCE)	International Journal of Paleopathology	32	0	61-73	Elsevier BV	doi	10.1016/j.ijpp.2020.11.004	open_access	artikel	peerrevartikel	Collection: Bibliothek
